V,W
1.2706531164478045,3.261751287923446
1.2523158197773399,3.470808758090073
1.3091319765754859,3.303634810233825
1.3395534341333613,3.1745597248638187
1.2718405312546535,3.012659027687979
1.6168894317559506,2.7505308812504667
1.7219543597253457,3.3991494797815403
1.5441634880190918,3.460442047543037
1.3588949811758861,3.0323247990894577
1.5784020104133083,3.2016154118653333
1.6251047434935797,3.2653820541844367
1.6833935992499043,3.843391328385922
1.2958586007131585,3.395945852910406
1.870183190415485,2.6798406810663233
2.2262799731006733,2.6042623312024995
2.1274376767538548,2.1096664399086884
2.2061975841880717,2.596114444930202
2.0254216577848583,2.8238873046132995
1.7509561784764627,2.816385032715819
1.6317501166802932,3.2641028185514744
1.4290652569806657,2.8368653417982017
1.5537957660140536,2.883403371747185
1.3636719490420082,2.70452143211956
1.3045190747539686,3.20250529934318
1.3080751843246339,3.1745918314939297
1.4689822227383538,3.4346811927740486
1.460633466154269,3.3185215539893966
1.4233652088169202,3.1968294488115396
1.5288228563529556,3.328358183560811
1.6001788548973137,2.8132339642849953
1.8422825695023888,3.280784540932498
1.675578505821453,3.0963126575394417
1.5914860092909942,2.7798465037191247
2.088073416568367,2.3020102601401558
2.1727497275164,2.5371359933104576
1.7346316927564298,2.2758277667279216
1.82837216138057,2.1670174557560324
1.6115342674146487,2.7077524558282544
1.6130040112719937,2.6038355689273742
1.4550968060194736,2.75124956254958
1.4493804065035212,2.603461076973419
1.7189981833971941,2.9890962646706996
1.4650325255775993,3.122204934278693
1.539970973534499,3.0076200318346102
1.6642296760673732,3.3665879625662325
1.745691292286336,3.6224818521697184
1.4197269312495913,3.38810218169124
1.4227880761089156,3.566563322407634
1.4513569637125658,3.7686346258517456
1.2510501946996486,2.848782843033118
1.32492860416611,2.928592725941144
1.355444402896949,2.7806253765732127
1.4177494166534215,2.5963282810176875
1.430886134843066,2.316287393934198
1.6998288012760423,2.2851460862237754
1.3882954089808242,2.8543429862252685
1.2459310127032073,2.969255404796304
1.6148922841571505,2.536714194849729
1.8571363865795663,2.47583157738037
1.9070565911064838,2.8185952835713506
1.8014780405572457,3.010376879046479
1.6253882775648003,3.394511742447461
1.6270672106733304,3.0800800703097124
1.483910247179195,2.9732349023897133
1.4961982844676422,3.650020701417096
1.4142000186943888,3.5707640105796306
1.1909841553103,3.706604075102323
1.2691451791547994,3.1541596045521136
1.4578694034503876,4.04020122791516
1.527362313099925,4.130246179412651
1.5835791415938902,3.1337211410038326
1.557422672907293,3.2409615456931298
1.295007200064163,3.809610403344491
1.10513762012792,3.929272347874938
1.1868312238489982,4.411347406395894
1.1202340212428905,3.8523487167308677
1.1176888942545444,3.9965586024765587
1.0567916306225331,4.117748017069095
1.2092389512302544,4.314498181165791
1.4370116650910043,4.303716236163181
1.1986686016669832,3.7790289410395577
1.311786916544611,3.434840036967033
1.2559300629322991,3.0679763047861304
1.0658303284951431,3.503243415647072
1.1625287421399537,3.1583775981198654
1.3942277279854631,2.9016329846453908
1.2822882049843332,2.58542619783267
1.113333512246035,2.5023147243228054
1.294294585500191,2.860855888553163
1.2664052648999058,2.993550079957325
1.215532295496134,3.196870198330551
0.9743415429169952,3.6079327137339354
1.0195243176790774,3.8365600401936035
1.0776058855572723,3.809496678618024
1.0801502275856536,4.049572972688998
1.1003012245806871,3.8041382610053156
1.0957913760139286,3.669738634804466
1.1020458189165687,3.7685424689419054
1.2946663909050624,3.817783264446134
1.2596146181925445,4.606531129164183
1.1147602905866292,4.099980387638984
1.0726976233443057,3.965024091518708
1.2021917466661056,3.543300621534424
1.0202050081553538,3.4259196637567744
1.1578212788499092,3.093011268244799
1.023213027850117,3.1543222194897864
1.2291497469016872,3.5394874119776008
1.228285588128235,3.3304570251442507
1.1532217223722057,3.386226410388591
1.177557270249188,3.318077814271595
1.2580682457361045,3.2526758374772715
1.31344568832919,2.8703579485596653
1.3289141324833194,2.9873546415623293
1.6935463158865247,3.5167935644869113
1.7010407911594538,3.2385802700201674
1.3723779604667223,3.3162631278371775
1.4644552019299302,3.165204845454941
1.1723675861312004,2.852591087844586
1.1934589399485225,2.5907061159266527
1.3030599726904448,3.1231170730609796
1.546978629062188,2.72616537291998
1.510075684340662,2.8247002686887868
1.5783871902575062,2.7442310482162102
1.382966824714647,3.299631861299481
1.2973938586733613,2.7056518897000923
1.6060728465666922,3.5765945969044823
1.8185879338748676,3.652813756689983
1.6150819768557094,2.9296424851396567
1.9889195247057097,3.0946186865570118
1.7168432782986045,2.877531535289563
1.5164517214019868,2.4939969356809146
1.3830640313123088,2.464698114096807
1.6851221580633622,2.218585024318233
1.6939970286085189,2.1261945319125846
1.918560408032047,2.9942317080155822
1.8816834088425267,2.9986636770830923
1.4292259216870664,2.4637775910475077
1.6255313537534914,2.45439852397219
1.8791775986223067,2.6911670727851376
1.708226868227033,2.4105303307800896
1.8249704418824235,2.3740967643274002
1.6378226664647086,2.659604110823012
1.6029554848302152,2.820185485502637
1.5855494286943608,2.5694077736113496
1.4929540580299017,2.8585387409392187
1.6181250533599993,2.8428688882414876
1.6284825459841117,2.9971497158707234
1.6735003948567344,2.8210713238305303
2.1504279875591124,2.96313960545309
2.1940735615474303,2.5594219861784366
2.077843775098887,2.7895590174352995
1.8508139394572074,3.0017298255287708
1.83782828409367,2.8816399814653173
1.673554124284218,3.040649487718399
1.8676169797525521,2.858907044505615
2.3104799169965147,2.4294279184476437
2.1417674158525677,2.329566394027835
2.3282967305794635,2.797525969945589
2.1220118223914977,2.846129753545396
1.9737385198550093,2.2593469988709507
1.9143328248061318,2.4398846038489315
2.0212735664569803,2.441027435579956
1.9853720402766493,2.547993585265205
2.160114977407936,2.4506493096566224
2.2256131848050837,2.3849120745768246
2.2931795172627027,2.8371159951243583
1.8789976911933786,3.2967835042287237
1.652574940200679,3.2658578466162784
1.791437966097762,2.9552275582670755
1.8562132776338258,3.3052191711702363
1.650199049333293,3.459988841251669
1.5624830007921,3.0432767867474597
1.802136018691004,2.981225307423959
1.8591378193951378,2.64084925255556
1.5526073917930308,2.987300411174983
1.609138394848094,2.999231282252444
1.5103686977556714,2.6113518719620727
1.6217775928173184,2.9227040767108883
1.7198959460648413,2.583356246343762
1.6657672465245614,2.6154311066338023
1.7831973515609227,2.8083214204206377
1.7617796807025796,2.95755534640035
1.4916889564070894,2.7890725814132713
1.6688823697754058,3.154158719499628
1.5192378337247763,3.001049360956133
1.3778691056169081,3.0154059630756014
1.6598318825990532,2.9671243848548436
1.6355562948297573,3.0033250696561975
1.5786938207762273,2.6909144768357067
1.71913821920203,2.9874391155382374
1.4527469738043504,3.1066608072220028
1.5498311533798481,2.8858544498111325
1.7217894612426092,2.467573185620972
2.077103105560606,2.5343540871829866
2.0332871492688103,2.815478007662055
1.720480465424461,2.2326156296698794
1.656906242709804,2.5520921093236493
1.81158936115406,2.7547529535372695
2.0014450385382028,3.04643064729657
1.911390330201429,3.0490004509997277
1.78304245236463,2.7117871344807436
1.8907079493497465,2.7249933541077778
1.5785551421831625,3.327504969840787
1.5191457415752034,3.499669063216578
1.5281948276071293,3.240857504753911
1.470954074881602,3.178414822153297
1.7713246016943172,3.1371800058144133
1.4013410029970863,2.5345978298328444
1.4102658160453156,2.9007858713335626
1.4369889111966334,2.767589261065132
1.304751547989154,2.838607749412144
1.5076018560717916,3.0462385243797936
1.4690279118302267,2.7116158238265786
1.2820511596584157,3.000294770525593
1.3056773196992724,2.7664041244046174
1.4666903319487576,2.8252396890563873
1.4961821664428157,2.8182571809228114
1.524473823384411,3.137407111051317
1.3721228700997292,2.5796843663617537
1.25246066042453,3.214658665860641
1.2743553598368744,3.5636802773125864
1.3062603864636717,3.854003166415905
1.2278111426713136,4.274251512158633
1.3054992197600541,4.03615987621416
1.172770073070211,3.8141255866449013
1.2543069058475707,3.682720625488823
1.497168711716457,3.415278518107172
1.7740654089493866,3.1283813376216636
1.7818741759044896,2.5838946346679776
1.8445036197324705,2.6188134383658492
1.6406730945864512,3.054532888303067
1.3924333094404924,3.5402685400961307
1.5033506351022299,3.7067041346095
1.782385939263756,3.0108803939800826
1.7402746022082085,2.7027069979553597
1.8315955935422918,2.618605833397144
1.8035407319680212,2.801863199940478
2.1200009740221524,2.42601773028172
1.9586380004925248,2.330310217374156
2.009108476078675,2.5195116749825024
2.061980459936732,2.389220865970177
1.5734728285341137,2.489507992441385
1.5691093433228298,2.4051527165514712
1.58796141652522,2.9610137446374987
1.656527146171661,2.926181972283082
1.6173550369261391,2.793442675009271
1.731200503953014,3.031161293392656
1.2895427631101954,3.1304053968573418
1.1472494612342818,3.7605180499720854
1.156391539570452,2.9782919053123
1.1294691235734542,3.6099918752762576
1.4173320222744274,3.501092512247476
1.154074881419525,3.3465948307421525
1.1884343087235896,3.4770356516081162
1.2549339029527273,3.5863785764351968
1.2704305413251953,3.9081855181219756
1.0852986817056456,3.453787194103352
0.9697467465510748,3.084748922756462
0.9456687471726999,3.443147360759722
1.0849444015921053,3.87818403320197
1.225640636645055,4.313801786313471
1.2539007842450658,4.753220154396514
1.4018954335815605,4.11391268602839
1.6093901508745554,3.5521461676935533
1.8222940924797633,3.505675970226515
1.6093622761788353,3.274106831352118
1.40457728196419,2.9885733686651914
1.5397437380315344,3.8385909501194653
1.4692333309132368,3.0917374595218052
1.3102564037500868,3.6111957797411907
1.6850830924673403,3.227517212504149
1.4625766238500642,3.113920081031323
1.3525286021399352,3.1783340921459
1.2871684123459513,2.913623644993294
1.3883976758343026,2.795362579847636
1.407308855130532,3.678187728835325
1.2478954097313255,3.741219074142553
1.3057874926137782,3.426651192242278
1.3846994614077386,3.599724822991913
1.412499154521054,3.118990593585951
1.2140197962868882,2.935651932335963
1.40555697047525,2.8211812715649898
1.693169900385814,2.874686267844042
1.4854246196234913,3.151790137625555
1.7649682950899026,2.8491198813515553
2.1234976200561118,2.5918329577655723
1.8074961210771607,2.247737209022074
2.1333952175983755,2.4626695910328587
2.0322651995958005,2.9258530088579877
2.025289574327247,3.1960298075200364
1.7372046047572898,2.712426759945217
1.9686292650091173,2.7204783546752216
1.9020428080960134,2.441929692702397
2.061536333134409,2.457613165059318
1.6308136149464825,2.1997226374384535
1.8472602147844113,2.241103009886208
1.8734978814937469,2.6418569340657694
1.918791992133263,2.783110290099947
2.068651680580688,2.895662894036612
1.9665515209044144,2.5167825415591794
1.651458487744484,2.561545452163511
1.5186694955854578,2.7029856643708663
2.1906632111214974,2.8081049891307313
2.1649766664595465,2.2990765859669327
1.798668111843375,2.4027685121931266
2.002518883350028,2.6506534791269294
2.451764847885153,2.809743569879749
2.1132091693609696,2.3022273214273317
1.850558690284318,2.382000439475761
1.6889205396855569,2.3952143108733157
1.4965143621891326,2.13827302467874
1.5184347459128258,2.348292711885314
1.375588390553138,2.1797103747000475
1.5192806703103885,2.7008963323299913
1.8184416921009208,2.8650514186932687
1.8413506164151567,2.797105697833083
1.756331476987156,2.7560893175186414
1.7125034091295297,3.0368096183291517
1.243517691567078,2.904024999604038
1.248060913119525,3.3774522895267833
1.5791782473441414,3.3838056042530815
1.4383534961503808,3.5133879939457904
1.1260672096636453,3.1284128900130472
1.2649915021261366,3.725171325609277
1.2714474463987042,3.301265715427077
1.5859825412650013,4.109385987797548
1.5043274111371254,3.3336178375602885
1.6812491739797337,2.8612672759366795
1.9396733830663169,2.9279922228169206
2.1302368513960506,2.3698801635595417
2.10881883146842,2.4798749379694898
1.9063013142380396,2.3991975796722027
1.844734354783986,2.469956763122749
1.9321119545012369,2.551667856901015
2.1116450062918766,2.877411768124348
2.108177998220546,3.132355386039241
1.667164351822515,2.682074691001073
1.5660318010464782,2.968885159989054
1.6855566476236858,2.953008577328712
1.9170676635702784,2.816702323253529
1.4992878970869135,2.961728342524217
1.7041019598856342,2.6734008657270643
1.7790573167655213,2.7208261943585828
1.7121177061838655,2.184733616085198
1.8180596867978986,2.3880590416996332
1.7396724453130923,2.1425241882380024
1.8023186295755764,2.625493573465987
1.3941678791217773,2.327706484900114
1.5445626684962723,3.3506269708379435
1.5620259476785716,3.0198717828178423
1.3869298194307957,3.4711267149962204
1.4481779189348962,2.798721174199067
1.3774503337299862,3.4332407698285397
1.6404239635349933,2.6887937343247446
1.3720488719779271,3.6322623607387907
1.1582082599717345,3.5989719153137596
1.0116885326129756,3.700746857789389
1.0972451788218671,3.762851005926675
0.9938835329651908,3.996892727118709
0.9539393111917378,2.912841871323747
1.1182246855157767,3.369866381679263
1.1659450191963738,3.2908327536712183
1.2805576911545784,2.7634714542652405
1.3407446273290073,3.3475904368026264
1.1315288710312705,3.244154290958614
1.3628026990926156,3.402863359983767
1.316836499674948,2.7547694452015663
1.410457113038827,2.784213084565595
1.2641441468952304,2.76210284569345
1.5572224317618932,2.518904801847615
1.4724161426317457,2.9605566073665885
1.5519054107003571,2.8944643112551867
1.652832687202322,2.2698158920610347
1.8262586603220048,2.133413305200887
1.6063114428120306,2.4404859215601054
1.784264662391042,2.8182367844265235
1.8469046114750525,2.548332223301014
1.5815701167588179,2.6145675721536517
1.7356337351544293,2.466763680269836
1.9554971024563246,3.0315753087926764
1.8085410239822488,2.7892191919886864
1.907114563514961,2.3880053632667266
1.8096106643363654,2.201662436455382
2.0725178544802985,2.1799868047042628
2.3224273520346044,2.3154947957295424
2.1741409280816755,2.48165960972879
2.533574516868277,2.095404071088977
1.9736504760721814,2.2003623562305523
1.9020515564722906,2.3893903827834797
1.7701753129254763,2.2173508361981873
1.716678225179645,2.1255999364548703
1.8260071587898197,2.465234478960716
1.813066478717898,2.0191747185073865
1.660256376467506,2.131162699056635
1.8950903875552383,2.351965065350569
1.7142067496342475,2.2531713203361856
1.7426612716574084,2.2282856427656457
1.6987243984469829,2.679380295349962
1.608193158235458,2.636024898729942
1.4530103806693224,2.631655086919991
1.5478204920403509,2.9785120758298294
1.4423530738647143,3.0846103236113382
1.2784990064191653,3.0526042981003996
1.1976267192317576,2.845812911421584
1.2275294960570744,4.0572758959510224
1.2596559514354495,3.9704977217262596
1.2779738249978267,4.3647628351456245
1.3735059858796752,2.923157302252338
1.5427754156912863,2.6877859394214827
1.476284151136434,2.446731843844109
1.7262072009388494,2.926798620027591
1.6349357894151644,3.1357000686465777
1.6454408584200941,2.9517101945989404
1.8400869163964109,3.105770270436705
1.49321130590827,3.192846641360953
1.027010823060694,3.3540552350772512
1.1005665820176957,4.289050017353664
1.0218157334929558,3.491842851545681
1.1419509459398003,3.543223117353664
1.3651942499910243,3.123786926604528
1.3093960073519526,3.398495524073045
1.1592998364089424,3.10832330620911
1.2400592017271173,3.7005170151227698
1.259756404061867,3.614868834690391
1.2800457814623538,3.4235376626095184
1.3301068362829422,3.516674865125733
1.2888439912744534,3.718462662501916
1.021172285566514,3.6314544851002664
1.2536004889409385,3.7297910993899914
1.1729402274514855,3.1910655286881036
1.4169823400788264,3.082880136451284
1.7345213420540788,2.8892114481570452
1.6438367046508156,2.697460502413016
2.1016776394892283,2.602037281897542
1.8975514065064603,2.9703204633561935
1.8947940250349107,2.9706170812287906
2.068346427437658,2.838743889203064
1.8257486548698354,2.877327088945122
1.978112728362891,3.1971566488917884
1.9941092244675676,2.5178869158883006
1.8513189891874078,2.954623959147462
1.9364055733786731,2.3774209868202867
1.6990310889583828,2.6361300476460623
1.7414237243293282,2.319983882522542
2.1225264639488737,2.1140806245017876
2.590825583773348,2.0803977038821375
1.894182133284782,2.4600636320643834
2.055608824965499,2.6230768831736655
1.952848472998301,2.292067234012848
2.3204684768303934,2.2942943740807658
2.024673749305224,2.325308048946728
1.5993176099753097,2.657526072005274
1.2801101846869924,2.614825053246015
1.405361944967692,2.997616274595337
1.4367741546419446,3.417699588319628
1.2776022476083526,2.7358728468531694
1.6280501679735528,2.2671314557406888
1.6473499312332318,2.267553251097307
1.5204412181587612,2.5991887187928944
2.01407419625438,2.6521162013278334
2.2071861598823315,2.2681905676242096
1.9557502173452348,2.663845438247569
1.5855553986864215,2.275608873968194
1.7578008826794762,2.5816713892856225
1.6942751769069924,2.4776382995119395
1.9416039074525924,2.701652275182138
1.790414862862231,3.023848874866968
1.8218271018878611,2.9722592331746363
2.196654741540661,3.4528957175492825
1.954294084646411,2.916355779251838
1.6953139454070891,2.6999116845083875
1.6216425523519404,3.264458492944699
1.824968275591304,3.144109525111621
2.034524592039606,2.999821999624817
1.7159114082854183,2.935587486393855
2.0216195877691465,3.205244669069858
1.7148385492845672,2.818983057006819
1.6942748352290595,3.0813555259275125
1.4911227010446482,3.0883157535911443
1.5110830526578556,3.0521964775131307
1.6700545156999569,2.911586861834529
1.7963013166120891,2.64769847228782
1.7492426271731072,2.836778498374657
1.6086098949771397,3.1934384493698897
1.5869672471397918,3.2093597992421947
1.529357654946313,3.2898464146010777
1.4045539742083588,3.4657699117739975
1.1637429414898657,3.17161410552566
1.1208199557432936,3.790733175197544
1.2284354645208275,3.6904316316160135
1.5151733137087573,3.759016884877493
1.141312648202951,3.754390600600887
1.293055045203237,4.311287610678173
1.2176808766618454,3.1053486031651314
1.403422390755776,3.67046235126311
1.597025277702499,3.8773435817494586
1.583206343012458,3.213368908666531
1.7510498888435306,2.938125211687903
1.914723539606057,2.9902372112827384
1.8748548046775548,2.9989911246565093
1.9206056977485146,2.6881830718223316
2.3327853421153275,2.489424289800691
1.9560407803122157,3.3564705018811134
2.0197371584458605,2.387152003784259
2.136658574171159,2.015536863020326
2.0323389300839665,2.0624235103021777
1.6666102334471837,2.5072348699911786
1.744060058821865,2.6310547679949217
1.8898574927086582,2.7533824798813518
1.8679113050783258,2.187507058716825
1.828235401772954,2.377123048487888
1.8518238938488694,2.6845921720508605
1.8425081611535565,2.975112428958958
1.8671991037737892,2.7922893747778277
1.7298122425912352,3.080119039662497
1.6821166737511752,3.0768841424347624
1.6618380293620731,2.5627842792731816
1.5934487858306967,2.4177018775295327
1.5695021152777473,2.370642839785743
1.4229869985769883,2.726291130566416
1.87359391094519,3.3103324717488345
1.8118131509447657,3.2897106805607987
1.7061262386139544,2.876607181378151
1.4668363958800652,2.7187075500461693
1.790915216078528,2.8270483096068073
1.4969114247158204,2.7807810256990857
1.905465702002774,3.1711759351865947
1.647114214431917,2.7240848451363187
1.6914510965937672,2.5788489385163214
1.756920653753851,2.7324547254468357
2.009942686416114,2.9704255206256662
1.9826126947482954,3.128323412671339
1.614947935837235,3.086355764506727
1.6679821127971584,2.6407734925024187
1.9907948357406795,2.3832562226335527
2.0631255190140774,2.5256404099545793
2.221735687398997,2.5699917465150013
2.4626812438118213,2.5163757650200314
2.707168204054166,2.2212626962094433
2.0621673598737837,2.527453348253663
1.91801579533146,2.5087918026586333
2.275833592970549,2.7618415061847843
1.9121515155333926,2.7368821243495893
1.9049811635404734,3.0414518266551083
1.826898461866979,2.7898704636534157
1.792741788163696,2.4797828549445966
2.1581494986590437,2.5021463847625958
2.2392586795912304,2.9703891601981085
2.1521598404299125,2.5379599009542755
1.8767697749718943,2.8145315458057207
1.5716390909860267,2.5979772592059267
1.628021149444912,2.466436431378387
1.7972449615988901,2.7202506193829588
1.772215258209965,2.665736168203295
1.8421958264178948,2.7344802532583237
2.0367826679781444,3.158492745561803
2.0557936072378356,2.6666113085332883
1.8021205810212555,2.614754015167404
1.8088572783863988,3.065742461011419
2.0510596564654193,2.84355317127709
1.9433869743381578,2.555308038762532
1.8889634079074973,2.6956718369757455
2.127454790363768,2.4239898195252065
2.0258357369956714,2.728015497505788
1.8061310753868296,2.6296791074698698
1.3952979107982793,3.2768337002369057
1.459236485919623,2.855816846086168
1.6737266477304598,2.813077019780079
1.6532831714097684,2.767753668968153
1.6590920532664013,3.0219539474304016
1.4867652994226574,2.779987821173217
1.7293150225517897,2.8705179306834765
1.3968528045289574,2.9571507680382654
1.4406937511271907,2.985550110754195
1.7567149947564031,3.151726038849197
1.6534546217919037,2.840268975398445
1.6904379501410325,2.9544495489440705
1.6716138357399462,2.72946731463191
1.6922743366993813,2.8777199948218026
1.671680508228913,2.8880711086475563
1.8904236989956735,2.807323308196185
1.7863481982148965,2.498765475268769
1.6847361628059006,2.596319054490295
1.6638970772736568,3.253024039778701
1.5305903280082807,3.287750180014898
1.6064800736478593,3.2356304655008588
1.8044376771674686,3.484676411888211
1.7792340783464067,3.4146365038324324
2.0755446156413213,2.4720575935818396
1.8599279688340664,2.039776051227427
2.1734670057835985,2.264656267791172
2.4734383371639503,2.0713395327617583
2.6541530125569746,2.3225992489915663
2.8045282998895127,2.1471940135888623
2.49180430522644,2.3571361279051226
2.737588405714305,2.768981237189768
2.6204497899560955,2.8097508614228364
2.3546998688268954,2.6780887427455333
1.8648755038670755,2.185712547946317
1.914428858972137,2.2867819489451193
1.7606327298921114,2.4727097695699807
2.116232237255621,2.785935635383983
2.2822690211921937,2.2939857132855934
2.4588829987330687,2.5183436000606645
2.367188683418632,2.6222273546839285
2.326902103415419,2.8855763973759307
1.5775687492741837,3.1889736566567644
1.674855390108255,2.1382970002263786
1.6302779529979683,2.570591714397164
1.5268302236622844,2.8853405421050073
1.3433984873837608,3.1548498704977215
1.2465978532701085,3.8110178392574685
1.3055873923214467,3.5829352523797877
1.2033271637926581,3.2099522922873085
1.0485854705779318,3.2645735967906218
1.0175068381528192,3.2110408563324992
1.074365357539538,3.376824226178412
1.20438615094121,3.8576797928059268
1.1959975314062468,3.489120492867997
1.2404495689353767,4.2159498015420285
1.0997828121303457,3.7220400515748953
1.1468746954883906,3.568052802617197
1.268730513530788,3.4485221322837916
1.2632202352209188,3.5023333105053536
1.144470536311231,3.5225041762031553
1.4506651134176671,3.420983172511841
1.332019070156736,3.1351429940531728
1.1709326404747895,3.054955305700948
1.1571385647422867,4.010447107987135
0.9066666238551917,3.7178167578019794
1.0980895229619385,4.590406255697257
1.5194439244198656,4.345198244937455
1.151486972978897,3.6949398208921185
1.213282049885806,3.897123242112343
1.1205601727563574,3.4334475671269304
1.0793405369189393,3.6774652825583205
1.3635430695420934,3.6461359184073574
1.483182017748263,3.6216906636088217
1.5166060163107862,3.6528112557714563
1.788831880034438,2.9941702981048826
1.576446844566536,3.360233806630623
1.5341026014188028,3.411578039127552
1.7858672254449817,3.432778223867088
2.084126186685185,3.335816890976108
1.5946574095320383,3.1771152341443294
1.5320150146175726,3.660311861843307
1.3991783660850154,3.764306981608167
1.3203403869364856,3.2937126205200697
1.4414863504308988,3.415004954978901
1.4775415439434942,3.366765702524011
1.275769177211603,3.0030040803432225
1.6875039839155137,2.8280917948586235
1.9575142015248366,2.945097218732637
1.8622929314083805,2.6053635022230472
1.865536738848926,2.8790477335138402
2.2117898243157006,3.051300231299082
1.9914910434722746,2.5654831350626615
1.6698846934834166,2.362184987272344
1.9641726000705622,2.40853872773329
1.8705895759198903,2.6846619906518345
1.6374370210277014,2.9530888554341326
1.686846590619308,2.564620579593284
1.9298357796270122,2.270056858509184
1.7303915416776594,2.244966577207501
1.7778891830024344,2.0989149467821147
1.5671178882812784,2.3545993517136408
1.6824268324637823,2.690580615712911
1.7696038312433426,3.0612295528796434
1.8847003900664883,2.737107353916081
1.9070521243738792,2.6925680927975844
1.6731492487660362,2.4458136090132747
1.7298723589125917,2.744313445150417
1.7985586835283764,3.1810547288238054
1.5045330738468203,3.2590906553039876
1.3494256629085404,3.6816131558182974
1.4733961647291336,2.8816815047075477
1.2879680948669974,2.497742976503747
1.5014857156711958,2.526977328932542
1.9447601352106907,2.626932508559558
1.8577119714556987,2.4705958803979953
1.9054657285483068,2.5396768338942235
1.7367986399994682,2.3478514540440814
2.2136001394057,2.3359851967428336
2.1470772503673383,2.296392731031468
1.9991219886255167,2.217743005867841
1.6883540317151622,2.5814762841042316
1.8833087777566366,3.0153854030255625
1.791865939004524,2.8308162354706683
1.4478842293203826,2.785454137044264
1.4647581082953889,2.829283723331835
1.274024222559755,3.0529936154669257
1.5482406656813363,2.8090398214543884
1.4263752560142842,3.2661417301656384
1.1941174670365553,2.9513967462279833
1.183377486084873,3.215646483096219
1.182167119491558,3.032563359728579
1.2613605549112812,3.275786430007246
1.2608460677452402,3.0025489086733863
1.4322528382737945,2.8905173210679824
1.444471917582828,3.0033785419162613
1.674986234016503,2.6918546634793334
1.8797154919899566,2.3505037368344115
2.032838975937565,2.521861480466842
1.7908610861971692,2.307428224110147
1.754465216176723,2.2543671881970857
1.6226120063965257,2.275537013407615
1.7389068908370258,2.7641791811364507
1.6065644617613324,2.454096343258751
1.331883138544731,2.5306780054822346
1.7998550144468624,3.240057723180676
1.7469412709496024,3.4495638265731405
1.7445709398871223,2.8434932139554387
1.6026856150032562,2.6326317190069575
1.2381055581548097,2.441204675018796
1.7524780715932042,2.40110090235839
1.9496533673971377,2.5908084815317944
1.913425547268559,2.4093193303453972
2.0212316511873323,2.3339751271717626
1.9836693409606716,2.418314947560177
1.67941029719354,2.663875444129808
1.5387101435648831,2.534504189263113
1.582339543230529,2.246587910006255
1.6078303823883064,2.3684236323496353
1.6540488691710193,2.1752580536922017
1.5963030443018313,2.531598901498913
1.4166717990548148,2.8225827830045747
1.1588794521371903,2.93318218485419
1.22616629603355,3.465015925732706
1.4520061071539527,3.265494669313009
1.1520423650358713,3.1090381484349137
1.2406318091689619,3.410707230161887
1.1033849048880902,3.839729694427897
1.069042392965658,4.11521328692617
1.1403391971430212,4.0137792375552035
1.2196822929927642,3.286572573193083
1.3382288924323498,3.406425342174951
1.0852281989842205,3.13422496791107
1.2942355017105667,2.863418546294523
1.4642808889897534,3.215389346731262
1.8549286355425532,2.4779120046669427
1.7786765917529188,2.6459276181166453
1.9183789904919823,2.398651975510135
1.9180537163064633,2.3801599070500385
1.9236394597068138,2.5178309499930096
1.7908352173209416,2.805418014954218
1.458758301595724,2.8928950217058462
1.4660073108331717,2.9446717512465606
1.3659559203446063,2.624476736732697
1.2266310837345353,3.108774676165082
1.2839194427623113,3.194298583117714
1.333184965830532,2.750658247768957
1.4403243882200407,2.7029349343613434
1.7305603215827405,2.8456100626855885
1.9390158879122577,2.8858625267290288
1.8396049268250603,3.095629857413767
1.6760153793011852,3.880127210020622
1.568743617434127,3.6850895300077724
1.4376119263153662,3.5721937106642208
1.67627447441164,3.3788795177918667
1.4059001446466481,3.066582472731288
1.4385992916836974,2.7907313581975552
1.6696445634363124,3.132440149885344
1.2549121490286397,3.1025087686542894
1.3011434976967555,3.265006959944225
1.3980380126440837,3.314083374486284
1.5946555327599423,3.2881856827771485
1.7363486110693516,2.689836077218228
1.700556712692158,2.3295187504140578
1.9223791135692605,3.036752331302828
1.6855247758706449,2.988715923740007
1.528476457822906,3.4855092856909686
1.7384759431009644,3.223784838897607
1.4645288287685734,2.755611913526933
1.3931306929615124,3.040820870970318
1.5767524343060868,3.044316513593007
1.3619950523703754,2.8600222043287244
1.3859985558402268,3.0105431551457635
1.5391142010852137,2.9176177180608445
1.7909321591606069,2.645039696923262
1.7450618133233247,2.5010343982537955
1.6169855102742843,2.695286927174857
1.6238388309889094,2.6445184799696753
1.9223182524731535,2.8892751936482957
2.007067092510385,2.8043379746915953
1.8790957978287848,2.8929446229058624
1.7839361160512144,2.6195084346338033
1.7117256258500892,2.7057344306493447
1.7828312752275643,2.2890600604213853
1.941708868280203,2.255380581263724
1.701473230229144,2.5593196104697933
1.6221311326929506,3.004060149138878
1.4386039148437941,3.3758442720855357
1.4549600736886892,2.9726635132658505
1.678456610642529,2.701210714506159
1.7816880797013666,2.5557848553251694
1.8823037280714185,2.305698386782747
1.976833559596618,2.4186018843868893
2.0396683025447393,3.0785908647924902
2.1676924617870412,2.828214798435838
2.231836449457842,2.9590249828372093
1.741567686628055,2.544157039080244
1.6202614405079823,3.083286137852615
1.7708183746563133,3.212632719377837
1.9316182502548576,2.957359800210122
1.8345727744969513,2.834904745968106
2.1281746934973382,2.4731590679575155
1.9099471839397775,2.4827251833537396
2.280802426939494,2.682580773142797
